year,nomination,film,win
1981,VISUAL EFFECTS,Dragonslayer,FALSE
1981,VISUAL EFFECTS,Raiders of the Lost Ark,TRUE
1981,WRITING (Screenplay Based on Material from Another Medium),The French Lieutenant's Woman,FALSE
1981,WRITING (Screenplay Based on Material from Another Medium),On Golden Pond,TRUE
1981,WRITING (Screenplay Based on Material from Another Medium),Pennies from Heaven,FALSE
1981,WRITING (Screenplay Based on Material from Another Medium),Prince of the City,FALSE
1981,WRITING (Screenplay Based on Material from Another Medium),Ragtime,FALSE
1981,WRITING (Screenplay Written Directly for the Screen),Absence of Malice,FALSE
1981,WRITING (Screenplay Written Directly for the Screen),Arthur,FALSE
1981,WRITING (Screenplay Written Directly for the Screen),Atlantic City,FALSE
1981,WRITING (Screenplay Written Directly for the Screen),Chariots of Fire,TRUE
1981,WRITING (Screenplay Written Directly for the Screen),Reds,FALSE
1981,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),Raiders of the Lost Ark,TRUE
1981,JEAN HERSHOLT HUMANITARIAN AWARD,,TRUE
1981,HONORARY AWARD,,TRUE
1981,IRVING G. THALBERG MEMORIAL AWARD,,TRUE
1982,ACTOR IN A LEADING ROLE,Tootsie,FALSE
1982,ACTOR IN A LEADING ROLE,Gandhi,TRUE
1982,ACTOR IN A LEADING ROLE,Missing,FALSE
1982,ACTOR IN A LEADING ROLE,The Verdict,FALSE
1982,ACTOR IN A LEADING ROLE,My Favorite Year,FALSE
1982,ACTOR IN A SUPPORTING ROLE,The Best Little Whorehouse in Texas,FALSE
1982,ACTOR IN A SUPPORTING ROLE,An Officer and a Gentleman,TRUE
1982,ACTOR IN A SUPPORTING ROLE,The World According to Garp,FALSE
1982,ACTOR IN A SUPPORTING ROLE,The Verdict,FALSE
1982,ACTOR IN A SUPPORTING ROLE,Victor/Victoria,FALSE
1982,ACTRESS IN A LEADING ROLE,Victor/Victoria,FALSE
1982,ACTRESS IN A LEADING ROLE,Frances,FALSE
1982,ACTRESS IN A LEADING ROLE,Missing,FALSE
1982,ACTRESS IN A LEADING ROLE,Sophie's Choice,TRUE
1982,ACTRESS IN A LEADING ROLE,An Officer and a Gentleman,FALSE
1982,ACTRESS IN A SUPPORTING ROLE,The World According to Garp,FALSE
1982,ACTRESS IN A SUPPORTING ROLE,Tootsie,FALSE
1982,ACTRESS IN A SUPPORTING ROLE,Tootsie,TRUE
1982,ACTRESS IN A SUPPORTING ROLE,Frances,FALSE
1982,ACTRESS IN A SUPPORTING ROLE,Victor/Victoria,FALSE
1982,ART DIRECTION,Annie,FALSE
1982,ART DIRECTION,Blade Runner,FALSE
1982,ART DIRECTION,Gandhi,TRUE
1982,ART DIRECTION,La Traviata,FALSE
1982,ART DIRECTION,Victor/Victoria,FALSE
1982,CINEMATOGRAPHY,Das Boot,FALSE
1982,CINEMATOGRAPHY,E.T. The Extra-Terrestrial,FALSE
1982,CINEMATOGRAPHY,Gandhi,TRUE
1982,CINEMATOGRAPHY,Sophie's Choice,FALSE
1982,CINEMATOGRAPHY,Tootsie,FALSE
1982,COSTUME DESIGN,Gandhi,TRUE
1982,COSTUME DESIGN,La Traviata,FALSE
1982,COSTUME DESIGN,Sophie's Choice,FALSE
1982,COSTUME DESIGN,Tron,FALSE
1982,COSTUME DESIGN,Victor/Victoria,FALSE
1982,DIRECTING,Das Boot,FALSE
1982,DIRECTING,E.T. The Extra-Terrestrial,FALSE
1982,DIRECTING,Gandhi,TRUE
1982,DIRECTING,Tootsie,FALSE
1982,DIRECTING,The Verdict,FALSE
1982,DOCUMENTARY (Feature),After the Axe,FALSE
1982,DOCUMENTARY (Feature),Ben's Mill,FALSE
1982,DOCUMENTARY (Feature),In Our Water,FALSE
1982,DOCUMENTARY (Feature),Just Another Missing Kid,TRUE
1982,DOCUMENTARY (Feature),A Portrait of Giselle,FALSE
1982,DOCUMENTARY (Short Subject),Gods of Metal,FALSE
1982,DOCUMENTARY (Short Subject),If You Love This Planet,TRUE
1982,DOCUMENTARY (Short Subject),The Klan: A Legacy of Hate in America,FALSE
1982,DOCUMENTARY (Short Subject),To Live or Let Die,FALSE
1982,DOCUMENTARY (Short Subject),Traveling Hopefully,FALSE
1982,FILM EDITING,Das Boot,FALSE
1982,FILM EDITING,E.T. The Extra-Terrestrial,FALSE
1982,FILM EDITING,Gandhi,TRUE
1982,FILM EDITING,An Officer and a Gentleman,FALSE
1982,FILM EDITING,Tootsie,FALSE
1982,FOREIGN LANGUAGE FILM,Alsino and the Condor,FALSE
1982,FOREIGN LANGUAGE FILM,Coup de Torchon ('Clean Slate'),FALSE
1982,FOREIGN LANGUAGE FILM,The Flight of the Eagle,FALSE
1982,FOREIGN LANGUAGE FILM,Private Life,FALSE
1982,FOREIGN LANGUAGE FILM,Volver a Empezar ('To Begin Again'),TRUE
1982,MAKEUP,Gandhi,FALSE
1982,MAKEUP,Quest for Fire,TRUE
1982,MUSIC (Original Score),E.T. The Extra-Terrestrial,TRUE
1982,MUSIC (Original Score),Gandhi,FALSE
1982,MUSIC (Original Score),An Officer and a Gentleman,FALSE
1982,MUSIC (Original Score),Poltergeist,FALSE
1982,MUSIC (Original Score),Sophie's Choice,FALSE
1982,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Annie,FALSE
1982,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),One from the Heart,FALSE
1982,MUSIC (Original Song Score and Its Adaptation -or- Adaptation Score),Victor/Victoria,TRUE
1982,MUSIC (Original Song),Rocky III,FALSE
1982,MUSIC (Original Song),Best Friends,FALSE
1982,MUSIC (Original Song),"Yes, Giorgio",FALSE
1982,MUSIC (Original Song),Tootsie,FALSE
1982,MUSIC (Original Song),An Officer and a Gentleman,TRUE
1982,BEST PICTURE,E.T. The Extra-Terrestrial,FALSE
1982,BEST PICTURE,Gandhi,TRUE
1982,BEST PICTURE,Missing,FALSE
1982,BEST PICTURE,Tootsie,FALSE
1982,BEST PICTURE,The Verdict,FALSE
1982,SHORT FILM (Animated),The Great Cognito,FALSE
1982,SHORT FILM (Animated),The Snowman,FALSE
1982,SHORT FILM (Animated),Tango,TRUE
1982,SHORT FILM (Live Action),Ballet Robotique,FALSE
1982,SHORT FILM (Live Action),A Shocking Accident,TRUE
1982,SHORT FILM (Live Action),The Silence,FALSE
1982,SHORT FILM (Live Action),Split Cherry Tree,FALSE
1982,SHORT FILM (Live Action),Sredni Vashtar,FALSE
1982,SOUND,Das Boot,FALSE
1982,SOUND,E.T. The Extra-Terrestrial,TRUE
1982,SOUND,Gandhi,FALSE
1982,SOUND,Tootsie,FALSE
1982,SOUND,Tron,FALSE
1982,SOUND EFFECTS EDITING,Das Boot,FALSE
1982,SOUND EFFECTS EDITING,E.T. The Extra-Terrestrial,TRUE
1982,SOUND EFFECTS EDITING,Poltergeist,FALSE
1982,VISUAL EFFECTS,Blade Runner,FALSE
1982,VISUAL EFFECTS,E.T. The Extra-Terrestrial,TRUE
1982,VISUAL EFFECTS,Poltergeist,FALSE
1982,WRITING (Screenplay Based on Material from Another Medium),Das Boot,FALSE
1982,WRITING (Screenplay Based on Material from Another Medium),Missing,TRUE
1982,WRITING (Screenplay Based on Material from Another Medium),Sophie's Choice,FALSE
1982,WRITING (Screenplay Based on Material from Another Medium),The Verdict,FALSE
1982,WRITING (Screenplay Based on Material from Another Medium),Victor/Victoria,FALSE
1982,WRITING (Screenplay Written Directly for the Screen),Diner,FALSE
1982,WRITING (Screenplay Written Directly for the Screen),E.T. The Extra-Terrestrial,FALSE
1982,WRITING (Screenplay Written Directly for the Screen),Gandhi,TRUE
1982,WRITING (Screenplay Written Directly for the Screen),An Officer and a Gentleman,FALSE
1982,WRITING (Screenplay Written Directly for the Screen),Tootsie,FALSE
1982,JEAN HERSHOLT HUMANITARIAN AWARD,,TRUE
1982,HONORARY AWARD,,TRUE
1983,ACTOR IN A LEADING ROLE,Educating Rita,FALSE
1983,ACTOR IN A LEADING ROLE,"Reuben, Reuben",FALSE
1983,ACTOR IN A LEADING ROLE,The Dresser,FALSE
1983,ACTOR IN A LEADING ROLE,Tender Mercies,TRUE
1983,ACTOR IN A LEADING ROLE,The Dresser,FALSE
1983,ACTOR IN A SUPPORTING ROLE,To Be or Not to Be,FALSE
1983,ACTOR IN A SUPPORTING ROLE,Terms of Endearment,FALSE
1983,ACTOR IN A SUPPORTING ROLE,Terms of Endearment,TRUE
1983,ACTOR IN A SUPPORTING ROLE,The Right Stuff,FALSE
1983,ACTOR IN A SUPPORTING ROLE,Cross Creek,FALSE
1983,ACTRESS IN A LEADING ROLE,Testament,FALSE
1983,ACTRESS IN A LEADING ROLE,Terms of Endearment,TRUE
1983,ACTRESS IN A LEADING ROLE,Silkwood,FALSE
1983,ACTRESS IN A LEADING ROLE,Educating Rita,FALSE
1983,ACTRESS IN A LEADING ROLE,Terms of Endearment,FALSE
1983,ACTRESS IN A SUPPORTING ROLE,Silkwood,FALSE
1983,ACTRESS IN A SUPPORTING ROLE,The Big Chill,FALSE
1983,ACTRESS IN A SUPPORTING ROLE,The Year of Living Dangerously,TRUE
1983,ACTRESS IN A SUPPORTING ROLE,Yentl,FALSE
1983,ACTRESS IN A SUPPORTING ROLE,Cross Creek,FALSE
1983,ART DIRECTION,Fanny & Alexander,TRUE
1983,ART DIRECTION,Return of the Jedi,FALSE
1983,ART DIRECTION,The Right Stuff,FALSE
1983,ART DIRECTION,Terms of Endearment,FALSE
1983,ART DIRECTION,Yentl,FALSE
1983,CINEMATOGRAPHY,Fanny & Alexander,TRUE
1983,CINEMATOGRAPHY,Flashdance,FALSE
1983,CINEMATOGRAPHY,The Right Stuff,FALSE
1983,CINEMATOGRAPHY,WarGames,FALSE
1983,CINEMATOGRAPHY,Zelig,FALSE
1983,COSTUME DESIGN,Cross Creek,FALSE
1983,COSTUME DESIGN,Fanny & Alexander,TRUE
1983,COSTUME DESIGN,Heart Like a Wheel,FALSE
1983,COSTUME DESIGN,The Return of Martin Guerre,FALSE
1983,COSTUME DESIGN,Zelig,FALSE
1983,DIRECTING,The Dresser,FALSE
1983,DIRECTING,Fanny & Alexander,FALSE
1983,DIRECTING,Silkwood,FALSE
1983,DIRECTING,Tender Mercies,FALSE
1983,DIRECTING,Terms of Endearment,TRUE
1983,DOCUMENTARY (Feature),Children of Darkness,FALSE
1983,DOCUMENTARY (Feature),First Contact,FALSE
1983,DOCUMENTARY (Feature),He Makes Me Feel Like Dancin',TRUE
1983,DOCUMENTARY (Feature),The Profession of Arms,FALSE
1983,DOCUMENTARY (Feature),Seeing Red,FALSE
1983,DOCUMENTARY (Short Subject),Flamenco at 5:15,TRUE
1983,DOCUMENTARY (Short Subject),In the Nuclear Shadow: What Can the Children Tell Us?,FALSE
1983,DOCUMENTARY (Short Subject),Sewing Woman,FALSE
1983,DOCUMENTARY (Short Subject),Spaces: The Architecture of Paul Rudolph,FALSE
1983,DOCUMENTARY (Short Subject),You Are Free  (Ihr Zent Frei),FALSE
1983,FILM EDITING,Blue Thunder,FALSE
1983,FILM EDITING,Flashdance,FALSE
1983,FILM EDITING,The Right Stuff,TRUE
1983,FILM EDITING,Silkwood,FALSE
1983,FILM EDITING,Terms of Endearment,FALSE
1983,FOREIGN LANGUAGE FILM,Carmen,FALSE
1983,FOREIGN LANGUAGE FILM,Entre Nous,FALSE
1983,FOREIGN LANGUAGE FILM,Fanny & Alexander,TRUE
1983,FOREIGN LANGUAGE FILM,Job's Revolt,FALSE
1983,FOREIGN LANGUAGE FILM,Le Bal,FALSE
1983,MUSIC (Original Score),Cross Creek,FALSE
1983,MUSIC (Original Score),Return of the Jedi,FALSE
1983,MUSIC (Original Score),The Right Stuff,TRUE
1983,MUSIC (Original Score),Terms of Endearment,FALSE
1983,MUSIC (Original Score),Under Fire,FALSE
1983,MUSIC (Original Song Score or Adaptation Score),The Sting II,FALSE
1983,MUSIC (Original Song Score or Adaptation Score),Trading Places,FALSE
1983,MUSIC (Original Song Score or Adaptation Score),Yentl,TRUE
1983,MUSIC (Original Song),Flashdance,TRUE
1983,MUSIC (Original Song),Flashdance,FALSE
1983,MUSIC (Original Song),Tender Mercies,FALSE
1983,MUSIC (Original Song),Yentl,FALSE
1983,MUSIC (Original Song),Yentl,FALSE
1983,BEST PICTURE,The Big Chill,FALSE
1983,BEST PICTURE,The Dresser,FALSE
1983,BEST PICTURE,The Right Stuff,FALSE
1983,BEST PICTURE,Tender Mercies,FALSE
1983,BEST PICTURE,Terms of Endearment,TRUE
1983,SHORT FILM (Animated),Mickey's Christmas Carol,FALSE
1983,SHORT FILM (Animated),Sound of Sunshine - Sound of Rain,FALSE
1983,SHORT FILM (Animated),Sundae in New York,TRUE
1983,SHORT FILM (Live Action),Boys and Girls,TRUE
1983,SHORT FILM (Live Action),Goodie-Two-Shoes,FALSE
1983,SHORT FILM (Live Action),Overnight Sensation,FALSE
1983,SOUND,Never Cry Wolf,FALSE
1983,SOUND,Return of the Jedi,FALSE
1983,SOUND,The Right Stuff,TRUE
1983,SOUND,Terms of Endearment,FALSE
1983,SOUND,WarGames,FALSE
1983,SOUND EFFECTS EDITING,Return of the Jedi,FALSE
1983,SOUND EFFECTS EDITING,The Right Stuff,TRUE
1983,WRITING (Screenplay Based on Material from Another Medium),Betrayal,FALSE
1983,WRITING (Screenplay Based on Material from Another Medium),The Dresser,FALSE
1983,WRITING (Screenplay Based on Material from Another Medium),Educating Rita,FALSE
1983,WRITING (Screenplay Based on Material from Another Medium),"Reuben, Reuben",FALSE
1983,WRITING (Screenplay Based on Material from Another Medium),Terms of Endearment,TRUE
1983,WRITING (Screenplay Written Directly for the Screen),The Big Chill,FALSE
1983,WRITING (Screenplay Written Directly for the Screen),Fanny & Alexander,FALSE
1983,WRITING (Screenplay Written Directly for the Screen),Silkwood,FALSE
1983,WRITING (Screenplay Written Directly for the Screen),Tender Mercies,TRUE
1983,WRITING (Screenplay Written Directly for the Screen),WarGames,FALSE
1983,SPECIAL ACHIEVEMENT AWARD (Visual Effects),Return of the Jedi,TRUE
1983,JEAN HERSHOLT HUMANITARIAN AWARD,,TRUE
1983,HONORARY AWARD,,TRUE
1984,ACTOR IN A LEADING ROLE,Amadeus,TRUE
1984,ACTOR IN A LEADING ROLE,Starman,FALSE
1984,ACTOR IN A LEADING ROLE,Under the Volcano,FALSE
1984,ACTOR IN A LEADING ROLE,Amadeus,FALSE
1984,ACTOR IN A LEADING ROLE,The Killing Fields,FALSE
1984,ACTOR IN A SUPPORTING ROLE,A Soldier's Story,FALSE
1984,ACTOR IN A SUPPORTING ROLE,Places in the Heart,FALSE
1984,ACTOR IN A SUPPORTING ROLE,The Karate Kid,FALSE
1984,ACTOR IN A SUPPORTING ROLE,The Killing Fields,TRUE
1984,ACTOR IN A SUPPORTING ROLE,"Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE
1984,ACTRESS IN A LEADING ROLE,A Passage to India,FALSE
1984,ACTRESS IN A LEADING ROLE,Places in the Heart,TRUE
1984,ACTRESS IN A LEADING ROLE,Country,FALSE
1984,ACTRESS IN A LEADING ROLE,The Bostonians,FALSE
1984,ACTRESS IN A LEADING ROLE,The River,FALSE
1984,ACTRESS IN A SUPPORTING ROLE,A Passage to India,TRUE
1984,ACTRESS IN A SUPPORTING ROLE,The Natural,FALSE
1984,ACTRESS IN A SUPPORTING ROLE,Places in the Heart,FALSE
1984,ACTRESS IN A SUPPORTING ROLE,Swing Shift,FALSE
1984,ACTRESS IN A SUPPORTING ROLE,The Pope of Greenwich Village,FALSE
1984,ART DIRECTION,Amadeus,TRUE
1984,ART DIRECTION,The Cotton Club,FALSE
1984,ART DIRECTION,The Natural,FALSE
1984,ART DIRECTION,A Passage to India,FALSE
1984,ART DIRECTION,2010,FALSE
1984,CINEMATOGRAPHY,Amadeus,FALSE
1984,CINEMATOGRAPHY,The Killing Fields,TRUE
1984,CINEMATOGRAPHY,The Natural,FALSE
1984,CINEMATOGRAPHY,A Passage to India,FALSE
1984,CINEMATOGRAPHY,The River,FALSE
1984,COSTUME DESIGN,Amadeus,TRUE
1984,COSTUME DESIGN,The Bostonians,FALSE
1984,COSTUME DESIGN,A Passage to India,FALSE
1984,COSTUME DESIGN,Places in the Heart,FALSE
1984,COSTUME DESIGN,2010,FALSE
1984,DIRECTING,Amadeus,TRUE
1984,DIRECTING,Broadway Danny Rose,FALSE
1984,DIRECTING,The Killing Fields,FALSE
1984,DIRECTING,A Passage to India,FALSE
1984,DIRECTING,Places in the Heart,FALSE
1984,DOCUMENTARY (Feature),High Schools,FALSE
1984,DOCUMENTARY (Feature),In the Name of the People,FALSE
1984,DOCUMENTARY (Feature),Marlene,FALSE
1984,DOCUMENTARY (Feature),Streetwise,FALSE
1984,DOCUMENTARY (Feature),The Times of Harvey Milk,TRUE
1984,DOCUMENTARY (Short Subject),The Children of Soong Ching Ling,FALSE
1984,DOCUMENTARY (Short Subject),Code Gray: Ethical Dilemmas in Nursing,FALSE
1984,DOCUMENTARY (Short Subject),The Garden of Eden,FALSE
1984,DOCUMENTARY (Short Subject),Recollections of Pavlovsk,FALSE
1984,DOCUMENTARY (Short Subject),The Stone Carvers,TRUE
1984,FILM EDITING,Amadeus,FALSE
1984,FILM EDITING,The Cotton Club,FALSE
1984,FILM EDITING,The Killing Fields,TRUE
1984,FILM EDITING,A Passage to India,FALSE
1984,FILM EDITING,Romancing the Stone,FALSE
1984,FOREIGN LANGUAGE FILM,Beyond the Walls,FALSE
1984,FOREIGN LANGUAGE FILM,Camila,FALSE
1984,FOREIGN LANGUAGE FILM,Dangerous Moves,TRUE
1984,FOREIGN LANGUAGE FILM,Double Feature,FALSE
1984,FOREIGN LANGUAGE FILM,Wartime Romance,FALSE
1984,MAKEUP,Amadeus,TRUE
1984,MAKEUP,"Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE
1984,MAKEUP,2010,FALSE
1984,MUSIC (Original Score),Indiana Jones and the Temple of Doom,FALSE
1984,MUSIC (Original Score),The Natural,FALSE
1984,MUSIC (Original Score),A Passage to India,TRUE
1984,MUSIC (Original Score),The River,FALSE
1984,MUSIC (Original Score),Under the Volcano,FALSE
1984,MUSIC (Original Song Score),The Muppets Take Manhattan,FALSE
1984,MUSIC (Original Song Score),Purple Rain,TRUE
1984,MUSIC (Original Song Score),Songwriter,FALSE
1984,MUSIC (Original Song),Against All Odds,FALSE
1984,MUSIC (Original Song),Footloose,FALSE
1984,MUSIC (Original Song),Ghostbusters,FALSE
1984,MUSIC (Original Song),The Woman in Red,TRUE
1984,MUSIC (Original Song),Footloose,FALSE
1984,BEST PICTURE,Amadeus,TRUE
1984,BEST PICTURE,The Killing Fields,FALSE
1984,BEST PICTURE,A Passage to India,FALSE
1984,BEST PICTURE,Places in the Heart,FALSE
1984,BEST PICTURE,A Soldier's Story,FALSE
1984,SHORT FILM (Animated),Charade,TRUE
1984,SHORT FILM (Animated),Doctor De Soto,FALSE
1984,SHORT FILM (Animated),Paradise,FALSE
1984,SHORT FILM (Live Action),The Painted Door,FALSE
1984,SHORT FILM (Live Action),Tales of Meeting and Parting,FALSE
1984,SHORT FILM (Live Action),Up,TRUE
1984,SOUND,Amadeus,TRUE
1984,SOUND,Dune,FALSE
1984,SOUND,A Passage to India,FALSE
1984,SOUND,The River,FALSE
1984,SOUND,2010,FALSE
1984,VISUAL EFFECTS,Ghostbusters,FALSE
1984,VISUAL EFFECTS,Indiana Jones and the Temple of Doom,TRUE
1984,VISUAL EFFECTS,2010,FALSE
1984,WRITING (Screenplay Based on Material from Another Medium),Amadeus,TRUE
1984,WRITING (Screenplay Based on Material from Another Medium),"Greystoke: The Legend of Tarzan, Lord of the Apes",FALSE
1984,WRITING (Screenplay Based on Material from Another Medium),The Killing Fields,FALSE
1984,WRITING (Screenplay Based on Material from Another Medium),A Passage to India,FALSE
1984,WRITING (Screenplay Based on Material from Another Medium),A Soldier's Story,FALSE
1984,WRITING (Screenplay Written Directly for the Screen),Beverly Hills Cop,FALSE
1984,WRITING (Screenplay Written Directly for the Screen),Broadway Danny Rose,FALSE
1984,WRITING (Screenplay Written Directly for the Screen),El Norte,FALSE
1984,WRITING (Screenplay Written Directly for the Screen),Places in the Heart,TRUE
1984,WRITING (Screenplay Written Directly for the Screen),Splash,FALSE
1984,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),The River,TRUE
1984,JEAN HERSHOLT HUMANITARIAN AWARD,,TRUE
1984,HONORARY AWARD,,TRUE
1984,HONORARY AWARD,,TRUE
1985,ACTOR IN A LEADING ROLE,Witness,FALSE
1985,ACTOR IN A LEADING ROLE,Murphy's Romance,FALSE
1985,ACTOR IN A LEADING ROLE,Kiss of the Spider Woman,TRUE
1985,ACTOR IN A LEADING ROLE,Prizzi's Honor,FALSE
1985,ACTOR IN A LEADING ROLE,Runaway Train,FALSE
1985,ACTOR IN A SUPPORTING ROLE,Cocoon,TRUE
1985,ACTOR IN A SUPPORTING ROLE,Out of Africa,FALSE
1985,ACTOR IN A SUPPORTING ROLE,Prizzi's Honor,FALSE
1985,ACTOR IN A SUPPORTING ROLE,Jagged Edge,FALSE
1985,ACTOR IN A SUPPORTING ROLE,Runaway Train,FALSE
1985,ACTRESS IN A LEADING ROLE,Agnes of God,FALSE
1985,ACTRESS IN A LEADING ROLE,The Color Purple,FALSE
1985,ACTRESS IN A LEADING ROLE,Sweet Dreams,FALSE
1985,ACTRESS IN A LEADING ROLE,The Trip to Bountiful,TRUE
1985,ACTRESS IN A LEADING ROLE,Out of Africa,FALSE
1985,ACTRESS IN A SUPPORTING ROLE,The Color Purple,FALSE
1985,ACTRESS IN A SUPPORTING ROLE,Prizzi's Honor,TRUE
1985,ACTRESS IN A SUPPORTING ROLE,Twice in a Lifetime,FALSE
1985,ACTRESS IN A SUPPORTING ROLE,Agnes of God,FALSE
1985,ACTRESS IN A SUPPORTING ROLE,The Color Purple,FALSE
1985,ART DIRECTION,Brazil,FALSE
1985,ART DIRECTION,The Color Purple,FALSE
1985,ART DIRECTION,Out of Africa,TRUE
1985,ART DIRECTION,Ran,FALSE
1985,ART DIRECTION,Witness,FALSE
1985,CINEMATOGRAPHY,The Color Purple,FALSE
1985,CINEMATOGRAPHY,Murphy's Romance,FALSE
1985,CINEMATOGRAPHY,Out of Africa,TRUE
1985,CINEMATOGRAPHY,Ran,FALSE
1985,CINEMATOGRAPHY,Witness,FALSE
1985,COSTUME DESIGN,The Color Purple,FALSE
1985,COSTUME DESIGN,The Journey of Natty Gann,FALSE
1985,COSTUME DESIGN,Out of Africa,FALSE
1985,COSTUME DESIGN,Prizzi's Honor,FALSE
1985,COSTUME DESIGN,Ran,TRUE
1985,DIRECTING,Kiss of the Spider Woman,FALSE
1985,DIRECTING,Out of Africa,TRUE
1985,DIRECTING,Prizzi's Honor,FALSE
1985,DIRECTING,Ran,FALSE
1985,DIRECTING,Witness,FALSE
1985,DOCUMENTARY (Feature),Broken Rainbow,TRUE
1985,DOCUMENTARY (Feature),Las Madres--The Mothers of Plaza de Mayo,FALSE
1985,DOCUMENTARY (Feature),Soldiers in Hiding,FALSE
1985,DOCUMENTARY (Feature),The Statue of Liberty,FALSE
1985,DOCUMENTARY (Feature),Unfinished Business,FALSE
1985,DOCUMENTARY (Short Subject),The Courage to Care,FALSE
1985,DOCUMENTARY (Short Subject),Keats and His Nightingale: A Blind Date,FALSE
1985,DOCUMENTARY (Short Subject),Making Overtures--The Story of a Community Orchestra,FALSE
1985,DOCUMENTARY (Short Subject),Witness to War: Dr. Charlie Clements,TRUE
1985,DOCUMENTARY (Short Subject),The Wizard of the Strings,FALSE
1985,FILM EDITING,A Chorus Line,FALSE
1985,FILM EDITING,Out of Africa,FALSE
1985,FILM EDITING,Prizzi's Honor,FALSE
1985,FILM EDITING,Runaway Train,FALSE
1985,FILM EDITING,Witness,TRUE
1985,FOREIGN LANGUAGE FILM,Angry Harvest,FALSE
1985,FOREIGN LANGUAGE FILM,Colonel Redl,FALSE
1985,FOREIGN LANGUAGE FILM,The Official Story,TRUE
1985,FOREIGN LANGUAGE FILM,Three Men and a Cradle,FALSE
1985,FOREIGN LANGUAGE FILM,When Father Was Away on Business,FALSE
1985,MAKEUP,The Color Purple,FALSE
1985,MAKEUP,Mask,TRUE
1985,MAKEUP,Remo Williams: The Adventure Begins,FALSE
1985,MUSIC (Original Score),Agnes of God,FALSE
1985,MUSIC (Original Score),The Color Purple,FALSE
1985,MUSIC (Original Score),Out of Africa,TRUE
1985,MUSIC (Original Score),Silverado,FALSE
1985,MUSIC (Original Score),Witness,FALSE
1985,MUSIC (Original Song),The Color Purple,FALSE
1985,MUSIC (Original Song),Back to the Future,FALSE
1985,MUSIC (Original Song),White Nights,TRUE
1985,MUSIC (Original Song),White Nights,FALSE
1985,MUSIC (Original Song),A Chorus Line,FALSE
1985,BEST PICTURE,The Color Purple,FALSE
1985,BEST PICTURE,Kiss of the Spider Woman,FALSE
1985,BEST PICTURE,Out of Africa,TRUE
1985,BEST PICTURE,Prizzi's Honor,FALSE
1985,BEST PICTURE,Witness,FALSE
1985,SHORT FILM (Animated),Anna & Bella,TRUE
1985,SHORT FILM (Animated),The Big Snit,FALSE
1985,SHORT FILM (Animated),Second Class Mail,FALSE
1985,SHORT FILM (Live Action),Graffiti,FALSE
1985,SHORT FILM (Live Action),Molly's Pilgrim,TRUE
1985,SHORT FILM (Live Action),Rainbow War,FALSE
1985,SOUND,Back to the Future,FALSE
1985,SOUND,A Chorus Line,FALSE
1985,SOUND,Ladyhawke,FALSE
1985,SOUND,Out of Africa,TRUE
1985,SOUND,Silverado,FALSE
1985,SOUND EFFECTS EDITING,Back to the Future,TRUE
1985,SOUND EFFECTS EDITING,Ladyhawke,FALSE
1985,SOUND EFFECTS EDITING,Rambo: First Blood Part II,FALSE
1985,VISUAL EFFECTS,Cocoon,TRUE
1985,VISUAL EFFECTS,Return to Oz,FALSE
1985,VISUAL EFFECTS,Young Sherlock Holmes,FALSE
1985,WRITING (Screenplay Based on Material from Another Medium),The Color Purple,FALSE
1985,WRITING (Screenplay Based on Material from Another Medium),Kiss of the Spider Woman,FALSE
1985,WRITING (Screenplay Based on Material from Another Medium),Out of Africa,TRUE
1985,WRITING (Screenplay Based on Material from Another Medium),Prizzi's Honor,FALSE
1985,WRITING (Screenplay Based on Material from Another Medium),The Trip to Bountiful,FALSE
1985,WRITING (Screenplay Written Directly for the Screen),Back to the Future,FALSE
1985,WRITING (Screenplay Written Directly for the Screen),Brazil,FALSE
1985,WRITING (Screenplay Written Directly for the Screen),The Official Story,FALSE
1985,WRITING (Screenplay Written Directly for the Screen),The Purple Rose of Cairo,FALSE
1985,WRITING (Screenplay Written Directly for the Screen),Witness,TRUE
1985,JEAN HERSHOLT HUMANITARIAN AWARD,,TRUE
1985,HONORARY AWARD,,TRUE
1985,HONORARY AWARD,,TRUE
1986,ACTOR IN A LEADING ROLE,Round Midnight,FALSE
1986,ACTOR IN A LEADING ROLE,Mona Lisa,FALSE
1986,ACTOR IN A LEADING ROLE,Children of a Lesser God,FALSE
1986,ACTOR IN A LEADING ROLE,The Color of Money,TRUE
1986,ACTOR IN A LEADING ROLE,Salvador,FALSE
1986,ACTOR IN A SUPPORTING ROLE,Platoon,FALSE
1986,ACTOR IN A SUPPORTING ROLE,Hannah and Her Sisters,TRUE
1986,ACTOR IN A SUPPORTING ROLE,Platoon,FALSE
1986,ACTOR IN A SUPPORTING ROLE,A Room with a View,FALSE
1986,ACTOR IN A SUPPORTING ROLE,Hoosiers,FALSE
1986,ACTRESS IN A LEADING ROLE,The Morning After,FALSE
1986,ACTRESS IN A LEADING ROLE,Children of a Lesser God,TRUE
1986,ACTRESS IN A LEADING ROLE,Crimes of the Heart,FALSE
1986,ACTRESS IN A LEADING ROLE,Peggy Sue Got Married,FALSE
